run,step,query_idx,query_text,kb_size_bytes,file_count,model,vector_store_id,elapsed_ms,input_tokens,output_tokens,provider_server_latency_ms,throughput_output_tokens_per_sec,has_citation
1,22,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",228128,22,gpt-4o-mini,vs_69d65f92adac8191ac2cee860442f60a,202109.251,17784,1312,202030,6.494,True
1,22,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",228128,22,gpt-4o-mini,vs_69d65f92adac8191ac2cee860442f60a,42615.778,16676,603,42525,14.18,True
1,22,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",228128,22,gpt-4o-mini,vs_69d65f92adac8191ac2cee860442f60a,20135.298,17318,493,20046,24.593,True
1,22,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,228128,22,gpt-4o-mini,vs_69d65f92adac8191ac2cee860442f60a,43026.75,17161,683,42976,15.893,True
1,22,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",228128,22,gpt-4o-mini,vs_69d65f92adac8191ac2cee860442f60a,21022.909,17258,399,20960,19.036,True
1,22,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,228128,22,gpt-4o-mini,vs_69d65f92adac8191ac2cee860442f60a,27921.814,16935,391,27864,14.032,True
1,23,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",238377,23,gpt-4o-mini,vs_69d6610892288191848afbec17a978c2,120626.413,17986,879,120568,7.29,False
1,23,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",238377,23,gpt-4o-mini,vs_69d6610892288191848afbec17a978c2,27988.248,17285,530,27924,18.98,False
1,23,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",238377,23,gpt-4o-mini,vs_69d6610892288191848afbec17a978c2,25607.96,17260,440,25520,17.241,True
1,23,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,238377,23,gpt-4o-mini,vs_69d6610892288191848afbec17a978c2,62894.767,17216,905,62828,14.404,False
1,23,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",238377,23,gpt-4o-mini,vs_69d6610892288191848afbec17a978c2,16648.184,17045,441,16593,26.577,True
1,23,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,238377,23,gpt-4o-mini,vs_69d6610892288191848afbec17a978c2,28925.535,16923,409,28840,14.182,False
1,24,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",248829,24,gpt-4o-mini,vs_69d663d772a0819195438795c5385275,64505.021,17537,639,64420,9.919,True
1,24,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",248829,24,gpt-4o-mini,vs_69d663d772a0819195438795c5385275,17747.843,16507,544,17695,30.743,False
1,24,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",248829,24,gpt-4o-mini,vs_69d663d772a0819195438795c5385275,11661.076,16936,446,11451,38.949,True
1,24,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,248829,24,gpt-4o-mini,vs_69d663d772a0819195438795c5385275,69013.915,17519,905,68959,13.124,False
1,24,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",248829,24,gpt-4o-mini,vs_69d663d772a0819195438795c5385275,24036.062,17257,412,23962,17.194,True
1,24,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,248829,24,gpt-4o-mini,vs_69d663d772a0819195438795c5385275,20355.645,17153,358,20291,17.643,False
1,25,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",259166,25,gpt-4o-mini,vs_69d664b73da88191a678952e9a3b47c5,102231.457,17855,878,102174,8.593,False
1,25,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",259166,25,gpt-4o-mini,vs_69d664b73da88191a678952e9a3b47c5,35186.053,17341,672,35099,19.146,True
1,25,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",259166,25,gpt-4o-mini,vs_69d664b73da88191a678952e9a3b47c5,34911.797,17200,466,34859,13.368,True
1,25,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,259166,25,gpt-4o-mini,vs_69d664b73da88191a678952e9a3b47c5,61524.585,16896,1016,61435,16.538,True
1,25,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",259166,25,gpt-4o-mini,vs_69d664b73da88191a678952e9a3b47c5,21890.555,16624,416,21808,19.076,True
1,25,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,259166,25,gpt-4o-mini,vs_69d664b73da88191a678952e9a3b47c5,33112.567,16802,398,33056,12.04,False
