run,step,query_idx,query_text,kb_size_bytes,file_count,model,vector_store_id,elapsed_ms,input_tokens,output_tokens,provider_server_latency_ms,throughput_output_tokens_per_sec,has_citation
1,21,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,217827,21,gpt-4o-mini,vs_69d6001e0b40819192933d147c0d5a3f,17557.767,17041,393,17507,22.448,False
1,22,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",228128,22,gpt-4o-mini,vs_69d6011e3c988191be6d1fa4030363e0,71377.516,17525,1079,71323,15.128,True
1,22,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",228128,22,gpt-4o-mini,vs_69d6011e3c988191be6d1fa4030363e0,37150.338,16805,641,37095,17.28,True
1,22,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",228128,22,gpt-4o-mini,vs_69d6011e3c988191be6d1fa4030363e0,21795.906,17117,380,21679,17.528,True
1,22,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,228128,22,gpt-4o-mini,vs_69d6011e3c988191be6d1fa4030363e0,41333.669,16605,780,41241,18.913,True
1,22,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",228128,22,gpt-4o-mini,vs_69d6011e3c988191be6d1fa4030363e0,27329.396,16834,457,27275,16.755,True
1,22,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,228128,22,gpt-4o-mini,vs_69d6011e3c988191be6d1fa4030363e0,16298.115,17274,325,16177,20.09,False
1,23,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",238377,23,gpt-4o-mini,vs_69d6020f01bc8191a334d2370f65ccbe,96749.134,17525,876,96697,9.059,True
1,23,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",238377,23,gpt-4o-mini,vs_69d6020f01bc8191a334d2370f65ccbe,20307.93,17268,483,20252,23.849,True
1,23,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",238377,23,gpt-4o-mini,vs_69d6020f01bc8191a334d2370f65ccbe,20971.036,17094,520,20917,24.86,True
1,23,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,238377,23,gpt-4o-mini,vs_69d6020f01bc8191a334d2370f65ccbe,29022.798,17258,692,28969,23.888,False
1,23,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",238377,23,gpt-4o-mini,vs_69d6020f01bc8191a334d2370f65ccbe,13014.58,17237,535,12960,41.281,True
1,23,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,238377,23,gpt-4o-mini,vs_69d6020f01bc8191a334d2370f65ccbe,41910.944,17128,500,41857,11.945,True
1,24,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",248829,24,gpt-4o-mini,vs_69d602fc6db88191aabac2fb33eb891f,99990.197,18260,1167,99902,11.681,True
1,24,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",248829,24,gpt-4o-mini,vs_69d602fc6db88191aabac2fb33eb891f,27334.728,16856,416,27282,15.248,True
1,24,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",248829,24,gpt-4o-mini,vs_69d602fc6db88191aabac2fb33eb891f,18844.292,17043,409,18757,21.805,True
1,24,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,248829,24,gpt-4o-mini,vs_69d602fc6db88191aabac2fb33eb891f,78588.756,17470,1056,78525,13.448,False
1,24,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",248829,24,gpt-4o-mini,vs_69d602fc6db88191aabac2fb33eb891f,32073.448,17242,436,31858,13.686,False
1,24,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,248829,24,gpt-4o-mini,vs_69d602fc6db88191aabac2fb33eb891f,31838.365,16696,382,31758,12.028,True
1,25,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",259166,25,gpt-4o-mini,vs_69d60450148881919e668f8270c2b3bf,118331.466,17128,995,118279,8.412,True
1,25,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",259166,25,gpt-4o-mini,vs_69d60450148881919e668f8270c2b3bf,44943.934,16428,673,44892,14.992,True
1,25,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",259166,25,gpt-4o-mini,vs_69d60450148881919e668f8270c2b3bf,25122.109,16957,508,25042,20.286,True
1,25,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,259166,25,gpt-4o-mini,vs_69d60450148881919e668f8270c2b3bf,36391.024,17181,736,36306,20.272,False
1,25,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",259166,25,gpt-4o-mini,vs_69d60450148881919e668f8270c2b3bf,9814.618,17244,392,9759,40.168,True
1,25,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,259166,25,gpt-4o-mini,vs_69d60450148881919e668f8270c2b3bf,18116.581,15680,424,18050,23.49,True
