run,step,query_idx,query_text,kb_size_bytes,file_count,model,vector_store_id,elapsed_ms,input_tokens,output_tokens,provider_server_latency_ms,throughput_output_tokens_per_sec,has_citation
1,22,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",228128,22,gpt-4o-mini,vs_69d63ec6be6c8191b5356d7cde75424a,51437.296,17391,717,51381,13.955,False
1,22,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",228128,22,gpt-4o-mini,vs_69d63ec6be6c8191b5356d7cde75424a,25055.038,17280,445,24957,17.831,True
1,22,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,228128,22,gpt-4o-mini,vs_69d63ec6be6c8191b5356d7cde75424a,76616.213,17607,964,76556,12.592,False
1,22,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",228128,22,gpt-4o-mini,vs_69d63ec6be6c8191b5356d7cde75424a,26795.645,17305,347,26707,12.993,False
1,22,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,228128,22,gpt-4o-mini,vs_69d63ec6be6c8191b5356d7cde75424a,16544.302,17263,300,16486,18.197,False
1,23,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",238377,23,gpt-4o-mini,vs_69d6403e150081919a2897494207071e,68579.044,17433,641,68448,9.365,True
1,23,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",238377,23,gpt-4o-mini,vs_69d6403e150081919a2897494207071e,35913.693,17424,640,35862,17.846,True
1,23,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",238377,23,gpt-4o-mini,vs_69d6403e150081919a2897494207071e,29538.13,17270,462,29448,15.689,True
1,23,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,238377,23,gpt-4o-mini,vs_69d6403e150081919a2897494207071e,72547.865,17479,934,72494,12.884,False
1,23,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",238377,23,gpt-4o-mini,vs_69d6403e150081919a2897494207071e,13184.175,17000,369,13127,28.11,True
1,23,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,238377,23,gpt-4o-mini,vs_69d6403e150081919a2897494207071e,54321.894,16974,464,54238,8.555,True
1,24,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",248829,24,gpt-4o-mini,vs_69d6416062008191929d362ccbdfa063,120495.109,18092,1100,120412,9.135,True
1,24,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",248829,24,gpt-4o-mini,vs_69d6416062008191929d362ccbdfa063,32512.695,17301,537,32452,16.548,True
1,24,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",248829,24,gpt-4o-mini,vs_69d6416062008191929d362ccbdfa063,32785.204,16717,482,32735,14.724,True
1,24,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,248829,24,gpt-4o-mini,vs_69d6416062008191929d362ccbdfa063,32042.186,17400,965,31982,30.173,False
1,24,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",248829,24,gpt-4o-mini,vs_69d6416062008191929d362ccbdfa063,17947.118,17251,396,17866,22.165,True
1,24,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,248829,24,gpt-4o-mini,vs_69d6416062008191929d362ccbdfa063,31565.243,17262,375,31501,11.904,False
1,25,1,"For Inconel 718, summarize likely effects of solution treatment temperature on yield strength and what assumptions should be tracked.",259166,25,gpt-4o-mini,vs_69d6427dcd288191a96b7eb9c6af0e0d,137806.574,18268,993,137717,7.21,False
1,25,2,"For Ti-6Al-4V, explain how cooling rate after heat treatment can shift the strength-ductility balance and what data gaps matter most.",259166,25,gpt-4o-mini,vs_69d6427dcd288191a96b7eb9c6af0e0d,49237.443,16921,477,48915,9.752,True
1,25,3,"For porous Al2O3 ceramic, describe why thermal conductivity trends with porosity and list boundary-condition assumptions a simulation should report.",259166,25,gpt-4o-mini,vs_69d6427dcd288191a96b7eb9c6af0e0d,34811.53,16790,441,34723,12.701,True
1,25,4,Compare Inconel 718 and CoCrFeMnNi for high-temperature service: what properties are most relevant and what uncertainties should be documented.,259166,25,gpt-4o-mini,vs_69d6427dcd288191a96b7eb9c6af0e0d,91785.464,17806,1116,91700,12.17,False
1,25,5,"Given a materials simulation matrix, what minimum checks should be used to validate physical plausibility versus operational usefulness.",259166,25,gpt-4o-mini,vs_69d6427dcd288191a96b7eb9c6af0e0d,22018.437,17253,349,21932,15.913,False
1,25,6,How should uncertainty be communicated when model predictions rely on extrapolated property data outside measured temperature ranges.,259166,25,gpt-4o-mini,vs_69d6427dcd288191a96b7eb9c6af0e0d,22487.894,17266,364,22398,16.251,False
